,Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
2129,SDGB,SDG Indicators,152,Chile,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2015,2015,Number,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 59 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
2130,SDGB,SDG Indicators,152,Chile,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2016,2016,Number,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 59 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
2131,SDGB,SDG Indicators,152,Chile,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2017,2017,Number,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 59 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
2132,SDGB,SDG Indicators,152,Chile,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2018,2018,Number,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 59 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
2133,SDGB,SDG Indicators,152,Chile,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2019,2019,Number,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 59 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
2134,SDGB,SDG Indicators,152,Chile,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2020,2020,Number,0,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 59 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Country data"
2135,SDGB,SDG Indicators,152,Chile,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2021,2021,Number,0,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 59 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Estimated data"
2136,SDGB,SDG Indicators,152,Chile,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2022,2022,Number,0,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 59 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Estimated data"
2137,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2003,2003,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 3 local breeds, 100% are of unknown status | Data nature not available"
2138,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2004,2004,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 3 local breeds, 100% are of unknown status | Data nature not available"
2139,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2005,2005,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 3 local breeds, 100% are of unknown status | Data nature not available"
2140,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2006,2006,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 43 local breeds, 100% are of unknown status | Data nature not available"
2141,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2007,2007,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 43 local breeds, 100% are of unknown status | Data nature not available"
2142,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2008,2008,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 43 local breeds, 100% are of unknown status | Data nature not available"
2143,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2009,2009,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 43 local breeds, 100% are of unknown status | Data nature not available"
2144,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2010,2010,%,14,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 50 local breeds, 86% are of unknown status | Country data"
2145,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2011,2011,%,14,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 50 local breeds, 86% are of unknown status | Estimated data"
2146,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2012,2012,%,12,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 51 local breeds, 84% are of unknown status | Country data"
2147,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2013,2013,%,0,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 54 local breeds, 79% are of unknown status | Country data"
2148,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2014,2014,%,0,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 54 local breeds, 79% are of unknown status | Estimated data"
2149,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2015,2015,%,26,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 58 local breeds, 74% are of unknown status | Country data"
2150,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2016,2016,%,26,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 58 local breeds, 74% are of unknown status | Estimated data"
2151,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2017,2017,%,20,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 58 local breeds, 74% are of unknown status | Country data"
2152,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2018,2018,%,20,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 58 local breeds, 74% are of unknown status | Estimated data"
2153,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2019,2019,%,20,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 58 local breeds, 74% are of unknown status | Estimated data"
2154,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2020,2020,%,20,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 58 local breeds, 74% are of unknown status | Estimated data"
2155,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2021,2021,%,20,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 58 local breeds, 74% are of unknown status | Estimated data"
2156,SDGB,SDG Indicators,152,Chile,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2022,2022,%,21,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 58 local breeds, 75% are of unknown status | Estimated data"
2157,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2003,2003,%,1.81,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2158,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2004,2004,%,1.72,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2159,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2005,2005,%,1.78,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2160,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2006,2006,%,1.71,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2161,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2007,2007,%,1.76,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2162,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2008,2008,%,1.81,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2163,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2009,2009,%,1.76,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2164,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2010,2010,%,1.59,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2165,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2011,2011,%,1.57,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2166,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2012,2012,%,1.54,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2167,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2013,2013,%,1.55,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2168,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2014,2014,%,1.54,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2169,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2015,2015,%,1.53,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2170,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2016,2016,%,1.57,A,Official figure,National | FAO Questionnaire. | Consolidated Central Government Expenditure Excluding Social Security Funds | Country data
2171,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2017,2017,%,1.5,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2172,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2018,2018,%,1.38,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2173,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2019,2019,%,1.36,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2174,SDGB,SDG Indicators,152,Chile,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2020,2020,%,1.18,A,Official figure,National | FAO Questionnaire. | Consolidated General Government Expenditure | Country data
2175,SDGB,SDG Indicators,152,Chile,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2003,2003,%,4.49805,A,Official figure,National | FAO calculation based on UNSD national account estimates | Country data
2176,SDGB,SDG Indicators,152,Chile,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2004,2004,%,4.08222,A,Official figure,National | FAO calculation based on UNSD national account estimates | Country data
2177,SDGB,SDG Indicators,152,Chile,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2005,2005,%,4.13388,A,Official figure,National | FAO calculation based on UNSD national account estimates | Country data
2178,SDGB,SDG Indicators,152,Chile,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2006,2006,%,3.87711,A,Official figure,National | FAO calculation based on UNSD national account estimates | Country data
2179,SDGB,SDG Indicators,152,Chile,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2007,2007,%,3.7105,A,Official figure,National | FAO calculation based on UNSD national account estimates | Country data
2180,SDGB,SDG Indicators,152,Chile,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2008,2008,%,3.71073,A,Official figure,National | FAO calculation based on UNSD national account estimates | Country data
2181,SDGB,SDG Indicators,152,Chile,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2009,2009,%,3.74118,A,Official figure,National | FAO calculation based on UNSD national account estimates | Country data
2182,SDGB,SDG Indicators,152,Chile,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2010,2010,%,3.61588,A,Official figure,National | FAO calculation based on UNSD national account estimates | Country data
