,Domain,Area,Element Code,Item,Year,Unit,Value,Note
2329,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),2010,%,12.56,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2330,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),2011,%,13.89,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2331,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),2012,%,15.24,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2332,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),2013,%,16.63,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2333,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),2014,%,18.03,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2334,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),2015,%,19.46,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2335,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),2016,%,19.65,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2336,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),2017,%,19.65,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2337,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),2018,%,19.65,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
2338,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),2019,%,19.65,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
2339,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2003,%,6.15,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2340,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2004,%,6.47,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2341,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2005,%,6.78,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2342,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2006,%,1.2,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2343,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2007,%,1.31,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2344,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2008,%,1.4,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2345,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2009,%,1.46,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2346,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2010,%,1.5,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2347,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2011,%,1.51,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2348,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2012,%,1.5,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2349,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2013,%,1.46,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2350,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2014,%,1.4,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2351,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2015,%,1.3,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2352,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2016,%,1.11,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2353,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2017,%,1.11,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2354,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2018,%,1.11,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
2355,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),2019,%,1.11,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
2356,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2003,%,2.01,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2357,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2004,%,1.96,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2358,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2005,%,1.92,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2359,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2006,%,0.32,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2360,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2007,%,0.38,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2361,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2008,%,0.43,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2362,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2009,%,0.49,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2363,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2010,%,0.54,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2364,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2011,%,0.6,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2365,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2012,%,0.66,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2366,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2013,%,0.73,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2367,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2014,%,0.79,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2368,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2015,%,0.85,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2369,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2016,%,0.86,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2370,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2017,%,0.86,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2371,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2018,%,0.86,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
2372,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),2019,%,0.86,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
2373,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2003,%,8.15997,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2374,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2004,%,8.43335,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2375,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2005,%,8.70672,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2376,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2006,%,8.98009,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2377,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2007,%,10.3862,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
2378,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2008,%,11.7904,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2379,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2009,%,13.1945,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2380,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2010,%,14.5986,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2381,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2011,%,16.0028,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2382,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2012,%,17.4069,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
2383,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2013,%,18.811,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2384,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2014,%,20.2151,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2385,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2015,%,21.6193,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2386,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2016,%,21.6193,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2387,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2017,%,21.6193,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
2388,SDG Indicators,Chile,6121,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),2018,%,21.6193,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
